FileName,ArgumentsPerOperation,AveragePathLength,BiggestRootCoverage,DataWeight,DistinctMessageRatio,LackOfMessageLevelCohesion,LongestPath,NumberOfRootPaths,ServiceInterfaceDataCohesion,WeightedServiceInterfaceCount,ApiFormat
googleapis.com-homegraph-v1-swagger.yaml.json,12.2,2,1,74,0.8,0.5513,2,1,0.6,5,openapi
googleapis.com-iam-v1-swagger.yaml.json,13.1667,2.2222,1,436,0.75,0.63,3,1,0.5308,24,openapi
googleapis.com-iamcredentials-v1-swagger.yaml.json,13,2,1,60,0.875,0.5543,2,1,0.5,4,openapi
googleapis.com-iap-v1-swagger.yaml.json,13,2,1,44,0.8333,0.4712,2,1,0.6667,3,openapi
googleapis.com-iap-v1beta1-swagger.yaml.json,13,2,1,44,0.8333,0.4712,2,1,0.6667,3,openapi
googleapis.com-identitytoolkit-v3-swagger.yaml.json,7.95,1,0.05,414,0.975,0.7425,1,20,0.5,20,openapi
googleapis.com-indexing-v3-swagger.yaml.json,12,2.5,1,32,1,0.2381,3,1,0.5,2,openapi
googleapis.com-jobs-v2-swagger.yaml.json,13.2857,2,0.9286,514,0.7857,0.7488,3,2,0.5385,14,openapi
googleapis.com-jobs-v3-swagger.yaml.json,13.75,2.75,1,430,0.75,0.7655,3,1,0.5379,12,openapi
googleapis.com-jobs-v3p1beta1-swagger.yaml.json,13.75,2.75,1,383,0.75,0.7656,3,1,0.5379,12,openapi
googleapis.com-kgsearch-v1-swagger.yaml.json,18,2,1,18,1,0,2,1,0,1,openapi
googleapis.com-language-v1-swagger.yaml.json,12,2,1,109,0.6667,0.4264,2,1,0.5333,6,openapi
googleapis.com-language-v1beta1-swagger.yaml.json,12,2,1,77,0.75,0.3765,2,1,0.5,4,openapi
googleapis.com-language-v1beta2-swagger.yaml.json,12,2,1,109,0.6667,0.4264,2,1,0.5333,6,openapi
googleapis.com-libraryagent-v1-swagger.yaml.json,12.6,2.2,1,77,0.6,0.409,3,1,0.65,5,openapi
googleapis.com-licensing-v1-swagger.yaml.json,10.7143,3.75,1,127,0.5,0.4653,5,1,0.6667,7,openapi
googleapis.com-logging-v2-swagger.yaml.json,13.0476,2.3636,1,473,0.5714,0.6504,3,1,0.5524,21,openapi
googleapis.com-logging-v2beta1-swagger.yaml.json,12.9231,2.2857,1,310,0.6538,0.6678,3,1,0.5577,13,openapi
googleapis.com-manufacturers-v1-swagger.yaml.json,14,3.5,1,127,0.875,0.7361,4,1,0.5833,4,openapi
googleapis.com-mirror-v1-swagger.yaml.json,8.5417,2.0833,0.4167,625,0.4375,0.6731,4,6,0.5362,24,openapi
googleapis.com-ml-v1-swagger.yaml.json,15.3333,2.3846,1,559,0.75,0.6687,3,1,0.5163,18,openapi
googleapis.com-ml-v1beta1-swagger.yaml.json,15.125,2.3333,1,424,0.7813,0.6599,3,1,0.5125,16,openapi
googleapis.com-monitoring-v1-swagger.yaml.json,12.3333,2,1,41,0.6667,0.5,2,1,0.6667,3,openapi
googleapis.com-monitoring-v3-swagger.yaml.json,14.3333,2.6667,1,513,0.8125,0.6584,3,1,0.5145,24,openapi
googleapis.com-oauth2-v1-swagger.yaml.json,7.6667,3,0.6667,57,0.6667,0.3757,3,2,0.6667,3,openapi
googleapis.com-oauth2-v2-swagger.yaml.json,7.75,3,0.75,62,0.625,0.4731,3,2,0.5833,4,openapi
googleapis.com-oslogin-v1-swagger.yaml.json,13.2,2.3333,1,84,0.8,0.4761,3,1,0.55,5,openapi
googleapis.com-oslogin-v1alpha-swagger.yaml.json,13.6,2.3333,1,86,0.9,0.4911,3,1,0.55,5,openapi
googleapis.com-oslogin-v1beta-swagger.yaml.json,13.2,2.3333,1,84,0.8,0.4761,3,1,0.55,5,openapi
googleapis.com-pagespeedonline-v1-swagger.yaml.json,13,1,1,40,1,0,1,1,0,1,openapi
googleapis.com-pagespeedonline-v2-swagger.yaml.json,13,1,1,41,1,0,1,1,0,1,openapi
googleapis.com-pagespeedonline-v4-swagger.yaml.json,16,1,1,56,1,0,1,1,0,1,openapi
googleapis.com-pagespeedonline-v5-swagger.yaml.json,13,1,1,38,1,0,1,1,0,1,openapi
googleapis.com-partners-v2-swagger.yaml.json,21.4706,2.5714,1,695,0.8824,0.6417,4,1,0.511,17,openapi
googleapis.com-people-v1-swagger.yaml.json,13.5714,2.1818,1,329,0.7857,0.6598,3,1,0.5385,14,openapi
googleapis.com-playcustomapp-v1-swagger.yaml.json,9,2,1,12,1,0,2,1,0,1,openapi
googleapis.com-playmoviespartner-v1-swagger.yaml.json,19.1667,4.8333,1,197,1,0.6106,7,1,0.5,6,openapi
googleapis.com-plus-v1-swagger.yaml.json,10.2222,2.5556,0.4444,226,0.8333,0.4756,4,3,0.5556,9,openapi
googleapis.com-plusDomains-v1-swagger.yaml.json,9.9,3.1,0.6,268,0.9,0.5326,4,3,0.5111,10,openapi
googleapis.com-policytroubleshooter-v1beta-swagger.yaml.json,12,2,1,15,1,0,2,1,0,1,openapi
googleapis.com-poly-v1-swagger.yaml.json,16,2.5,1,87,0.875,0.4657,3,1,0.5833,4,openapi
googleapis.com-prediction-v1.2-swagger.yaml.json,8.6667,2.25,0.8333,89,0.5833,0.4777,3,2,0.6333,6,openapi
googleapis.com-prediction-v1.3-swagger.yaml.json,8.5,2.25,0.8333,108,0.5833,0.5218,3,2,0.6333,6,openapi
googleapis.com-prediction-v1.4-swagger.yaml.json,8.5,2.25,0.8333,125,0.5833,0.5418,3,2,0.6333,6,openapi
googleapis.com-prediction-v1.5-swagger.yaml.json,8.5,2.3333,0.875,153,0.625,0.5506,3,2,0.5714,8,openapi
googleapis.com-prediction-v1.6-swagger.yaml.json,9.5,3.3333,1,150,0.625,0.5083,4,1,0.5714,8,openapi
googleapis.com-proximitybeacon-v1beta1-swagger.yaml.json,13.3529,2.2143,1,328,0.6765,0.6304,3,1,0.5478,17,openapi
googleapis.com-pubsub-v1-swagger.yaml.json,12.9545,2.2778,1,324,0.6136,0.6249,3,1,0.5584,22,openapi
googleapis.com-pubsub-v1beta1a-swagger.yaml.json,12.2667,2.8182,1,214,0.6667,0.6163,3,1,0.581,15,openapi
googleapis.com-pubsub-v1beta2-swagger.yaml.json,12.9375,2.2143,1,225,0.6875,0.6216,3,1,0.5542,16,openapi
googleapis.com-qpxExpress-v1-swagger.yaml.json,8,1,1,19,1,0,1,1,0,1,openapi
googleapis.com-recommender-v1beta1-swagger.yaml.json,13.2,2.2,1,107,0.5,0.2954,3,1,0.8,5,openapi
googleapis.com-redis-v1-swagger.yaml.json,13.3636,2.375,1,226,0.6364,0.5254,3,1,0.6364,11,openapi
googleapis.com-redis-v1beta1-swagger.yaml.json,13.3636,2.375,1,226,0.6364,0.5254,3,1,0.6364,11,openapi
googleapis.com-remotebuildexecution-v1-swagger.yaml.json,13,2.3333,1,71,0.8,0.532,3,1,0.6,5,openapi
googleapis.com-remotebuildexecution-v1alpha-swagger.yaml.json,12.5714,2.6667,1,133,0.7143,0.545,3,1,0.6429,7,openapi
googleapis.com-remotebuildexecution-v2-swagger.yaml.json,14,3.375,1,192,0.8333,0.6369,5,1,0.5417,9,openapi
googleapis.com-replicapool-v1beta1-swagger.yaml.json,11,6,1,200,0.6,0.6085,8,1,0.5778,10,openapi
googleapis.com-replicapool-v1beta2-swagger.yaml.json,10.9167,5.4,1,348,0.4583,0.3313,6,1,0.7803,12,openapi
googleapis.com-replicapoolupdater-v1beta1-swagger.yaml.json,10.7,5.3333,1,282,0.45,0.4056,6,1,0.6778,10,openapi
googleapis.com-reseller-v1-swagger.yaml.json,9.1765,3.3571,0.7647,512,0.5,0.5846,5,3,0.6287,17,openapi
googleapis.com-resourceviews-v1beta1-swagger.yaml.json,10.7143,5.4,1,200,0.5,0.6079,6,1,0.522,14,openapi
googleapis.com-resourceviews-v1beta2-swagger.yaml.json,11.0909,5.3333,1,274,0.6818,0.4813,6,1,0.6364,11,openapi
googleapis.com-run-v1-swagger.yaml.json,15.1351,3.5714,0.5135,1344,0.2297,0.5867,5,2,0.6434,37,openapi
googleapis.com-run-v1alpha1-swagger.yaml.json,15.5676,3.625,0.5135,1260,0.2432,0.6397,5,2,0.6329,37,openapi
googleapis.com-run-v1beta1-swagger.yaml.json,15,3,1,16,1,0,3,1,0,1,openapi
googleapis.com-runtimeconfig-v1-swagger.yaml.json,13.3333,2,1,40,0.8333,0.5667,2,1,0.6667,3,openapi
googleapis.com-runtimeconfig-v1beta1-swagger.yaml.json,13.5385,2.375,1,227,0.8077,0.6194,3,1,0.5449,13,openapi
googleapis.com-safebrowsing-v4-swagger.yaml.json,12.4286,2.2857,1,112,0.7857,0.589,3,1,0.5476,7,openapi
googleapis.com-script-v1-swagger.yaml.json,14.1875,3.4545,1,293,0.7188,0.5893,5,1,0.5292,16,openapi
googleapis.com-searchconsole-v1-swagger.yaml.json,12,3,1,18,1,0,3,1,0,1,openapi
googleapis.com-securitycenter-v1-swagger.yaml.json,13.8125,2.5,1,296,0.7188,0.6407,3,1,0.5208,16,openapi
googleapis.com-securitycenter-v1beta1-swagger.yaml.json,13.8125,2.5,1,292,0.8125,0.6417,3,1,0.5208,16,openapi
googleapis.com-securitycenter-v1p1alpha1-swagger.yaml.json,12,2,1,41,0.5,0.5,2,1,0.6667,3,openapi
googleapis.com-servicebroker-v1-swagger.yaml.json,13,2,1,44,0.8333,0.4552,2,1,0.6667,3,openapi
googleapis.com-servicebroker-v1alpha1-swagger.yaml.json,14.5714,4.3077,1,257,0.75,0.602,8,1,0.5275,14,openapi
googleapis.com-servicebroker-v1beta1-swagger.yaml.json,14,3,1,253,0.7857,0.6221,5,1,0.522,14,openapi
googleapis.com-serviceconsumermanagement-v1-swagger.yaml.json,13.1667,2.1,1,217,0.5417,0.4239,3,1,0.7197,12,openapi
googleapis.com-servicecontrol-v1-swagger.yaml.json,13,3,1,73,1,0.6601,3,1,0.5,3,openapi
googleapis.com-servicemanagement-v1-swagger.yaml.json,13.1905,3.0588,1,472,0.6667,0.5825,5,1,0.5762,21,openapi
googleapis.com-servicenetworking-v1-swagger.yaml.json,13,2.2,1,139,0.625,0.4697,3,1,0.6964,8,openapi
googleapis.com-servicenetworking-v1beta-swagger.yaml.json,13.1667,2.4,1,115,0.6667,0.334,3,1,0.8333,6,openapi
googleapis.com-serviceusage-v1-swagger.yaml.json,13.25,2.2857,1,131,0.6875,0.5246,3,1,0.5714,8,openapi
googleapis.com-serviceusage-v1beta1-swagger.yaml.json,13.5,2.3333,1,100,0.6667,0.3858,3,1,0.7,6,openapi
googleapis.com-serviceuser-v1-swagger.yaml.json,15.25,2.25,1,71,0.625,0.409,3,1,0.6667,4,openapi
googleapis.com-sheets-v4-swagger.yaml.json,14.1176,4,1,344,0.7941,0.6154,5,1,0.5221,17,openapi
googleapis.com-siteVerification-v1-swagger.yaml.json,8.2857,1.3333,0.8571,80,0.5714,0.4908,2,2,0.6429,7,openapi
googleapis.com-slides-v1-swagger.yaml.json,13,3.8,1,121,0.9,0.5885,6,1,0.55,5,openapi
googleapis.com-sourcerepo-v1-swagger.yaml.json,12.7273,2.375,1,187,0.7273,0.5824,3,1,0.5455,11,openapi
googleapis.com-spanner-v1-swagger.yaml.json,13.0357,2.2727,1,505,0.7143,0.71,3,1,0.5212,28,openapi
googleapis.com-spectrum-v1explorer-swagger.yaml.json,8,1,0.1667,195,1,0.5502,1,6,0.5,6,openapi
googleapis.com-speech-v1-swagger.yaml.json,13,2.3333,1,125,0.5,0.5925,3,1,0.6333,6,openapi
googleapis.com-speech-v1beta1-swagger.yaml.json,14,2.3333,1,66,0.6667,0.4933,3,1,0.6667,3,openapi
googleapis.com-speech-v1p1beta1-swagger.yaml.json,13,2.3333,1,134,0.5833,0.5947,3,1,0.6333,6,openapi
googleapis.com-speech-v2beta-swagger.yaml.json,13.5,2.5,1,33,1,0.6,3,1,0.5,2,openapi
googleapis.com-sqladmin-v1beta3-swagger.yaml.json,9.6667,4.6111,0.9583,447,0.5,0.4719,6,2,0.6522,24,openapi
googleapis.com-sqladmin-v1beta4-swagger.yaml.json,9.7727,4.6897,0.9773,1592,0.4205,0.451,6,2,0.7199,44,openapi
googleapis.com-storage-v1-swagger.yaml.json,13.3077,4.08,0.8654,1709,0.5096,0.6924,9,3,0.5283,52,openapi
googleapis.com-storage-v1beta1-swagger.yaml.json,9.9167,3.5,1,561,0.4792,0.6079,6,1,0.5453,24,openapi
googleapis.com-storage-v1beta2-swagger.yaml.json,11.5294,3.9286,0.9706,1019,0.4706,0.6547,9,2,0.5517,34,openapi
googleapis.com-storagetransfer-v1-swagger.yaml.json,12.6,2.1429,1,196,0.6,0.6425,3,1,0.6,10,openapi
googleapis.com-streetviewpublish-v1-swagger.yaml.json,13.1111,2.25,1,195,0.8333,0.644,3,1,0.5556,9,openapi
googleapis.com-surveys-v2-swagger.yaml.json,8.625,2.4,1,169,0.6875,0.6283,3,1,0.6071,8,openapi
googleapis.com-tagmanager-v1-swagger.yaml.json,10,5.125,1,980,0.5204,0.6512,7,1,0.5136,49,openapi
googleapis.com-taskqueue-v1beta1-swagger.yaml.json,10,4.25,1,68,0.7,0.5015,5,1,0.55,5,openapi
googleapis.com-taskqueue-v1beta2-swagger.yaml.json,10.75,4.25,1,151,0.5625,0.5246,5,1,0.625,8,openapi
googleapis.com-tasks-v1-swagger.yaml.json,9.7857,3.6667,0.5714,291,0.4286,0.568,5,2,0.5934,14,openapi
googleapis.com-testing-v1-swagger.yaml.json,13,4,1,153,0.8,0.6605,5,1,0.55,5,openapi
googleapis.com-texttospeech-v1-swagger.yaml.json,12,2,1,35,1,0.76,2,1,0.5,2,openapi
googleapis.com-texttospeech-v1beta1-swagger.yaml.json,12,2,1,35,1,0.76,2,1,0.5,2,openapi
googleapis.com-toolresults-v1beta3-swagger.yaml.json,11.3462,6.3158,1,583,0.75,0.6827,10,1,0.52,26,openapi
googleapis.com-toolresults-v1beta3firstparty-swagger.yaml.json,11.25,6.0588,1,493,0.75,0.6796,10,1,0.5236,24,openapi
googleapis.com-tpu-v1-swagger.yaml.json,13.75,2.5,1,209,0.625,0.524,3,1,0.5758,12,openapi
googleapis.com-tpu-v1alpha1-swagger.yaml.json,13.75,2.5,1,222,0.625,0.5267,3,1,0.5758,12,openapi
googleapis.com-tracing-v2-swagger.yaml.json,16.25,2.5,1,107,1,0.7184,3,1,0.5,4,openapi
googleapis.com-translate-v2-swagger.yaml.json,15.2,1.6667,1,78,0.8,0.4888,2,1,0.6,5,openapi
googleapis.com-translate-v3beta1-swagger.yaml.json,13.4167,2.4,1,198,0.7083,0.6212,3,1,0.5606,12,openapi
googleapis.com-urlshortener-v1-swagger.yaml.json,8.6667,1.5,1,47,0.8333,0.5743,2,1,0.6667,3,openapi
googleapis.com-vault-v1-swagger.yaml.json,13.3571,4.1176,1,625,0.6607,0.6265,7,1,0.5344,28,openapi
googleapis.com-verifiedaccess-v1-swagger.yaml.json,12,2,1,31,1,0.6333,2,1,0.5,2,openapi
googleapis.com-videointelligence-v1-swagger.yaml.json,12.5,2.5,1,125,0.4375,0.5588,3,1,0.6607,8,openapi
googleapis.com-videointelligence-v1beta1-swagger.yaml.json,14,2,1,28,1,0,2,1,0,1,openapi
googleapis.com-videointelligence-v1beta2-swagger.yaml.json,12,2,1,27,1,0,2,1,0,1,openapi
googleapis.com-videointelligence-v1p1beta1-swagger.yaml.json,12,2,1,27,1,0,2,1,0,1,openapi
googleapis.com-videointelligence-v1p2beta1-swagger.yaml.json,12,2,1,27,1,0,2,1,0,1,openapi
googleapis.com-videointelligence-v1p3beta1-swagger.yaml.json,12,2,1,27,1,0,2,1,0,1,openapi
googleapis.com-vision-v1-swagger.yaml.json,13.087,2.5556,1,379,0.5217,0.5744,3,1,0.5613,23,openapi
googleapis.com-vision-v1p1beta1-swagger.yaml.json,12.5,2.5,1,124,0.375,0.3361,3,1,0.7143,8,openapi
googleapis.com-vision-v1p2beta1-swagger.yaml.json,12.5,2.5,1,124,0.375,0.3361,3,1,0.7143,8,openapi
googleapis.com-webfonts-v1-swagger.yaml.json,8,1,1,9,1,0,1,1,0,1,openapi
googleapis.com-webmasters-v3-swagger.yaml.json,8.4444,2.8,1,92,0.5556,0.6025,4,1,0.5,9,openapi
googleapis.com-websecurityscanner-v1-swagger.yaml.json,13.2727,2.625,1,234,0.7273,0.6159,3,1,0.5182,11,openapi
googleapis.com-websecurityscanner-v1alpha-swagger.yaml.json,13.2727,2.625,1,252,0.7273,0.6171,3,1,0.5182,11,openapi
googleapis.com-websecurityscanner-v1beta-swagger.yaml.json,13.2727,2.625,1,276,0.7273,0.6225,3,1,0.5182,11,openapi
googleapis.com-youtube-v3-swagger.yaml.json,11.3151,1.4211,0.1096,2224,0.4795,0.7314,2,26,0.5236,73,openapi
googleapis.com-youtubeAnalytics-v1-swagger.yaml.json,0,0,0,0,0,0,0,0,0,0,openapi
googleapis.com-youtubeAnalytics-v1beta1-swagger.yaml.json,10.375,1,0.5,126,0.6875,0.6389,1,3,0.5179,8,openapi
googleapis.com-youtubeAnalytics-v2-swagger.yaml.json,14.375,2,1,191,0.75,0.4475,2,1,0.5357,8,openapi
googleapis.com-youtubereporting-v1-swagger.yaml.json,14.125,3.1667,1,180,0.8125,0.5968,5,1,0.5179,8,openapi
gov.bc.ca-bcdc-3.0.1-openapi.yaml.json,1.9091,2,1,42,0.2558,0.8818,2,1,0.2316,22,openapi
gov.bc.ca-bcgnws-3.x.x-openapi.yaml.json,7.1429,2,0.6429,100,0.2368,0.8163,3,6,0.4286,14,openapi
gov.bc.ca-geocoder-2.0.0-openapi.yaml.json,10,2.0625,0.3125,160,0.4688,0.8312,3,5,0.5,16,openapi
gov.bc.ca-geomark-4.1.2-openapi.yaml.json,3.8571,2.5714,1,40,0.0938,0.7386,3,1,0.2381,7,openapi
gov.bc.ca-gwells-v1-openapi.yaml.json,1.4167,1.8519,0.2917,223,0.4524,0.8542,3,10,0.1757,24,openapi
gov.bc.ca-jobposting-1.0.0-openapi.yaml.json,0.2,1,0.2,19,0.4545,0.7967,1,5,0.5,5,openapi
gov.bc.ca-news-1.0-openapi.yaml.json,2.0741,3.1481,1,381,0.5926,0.6893,7,1,0.5499,27,openapi
gov.bc.ca-open511-1.0.0-openapi.yaml.json,3.25,1,0.25,13,0.25,0.725,1,4,0.5,4,openapi
gov.bc.ca-router-2.0.0-openapi.yaml.json,10.1667,1.6667,0.5,244,0.0417,0.5557,3,3,0.5,24,openapi
graphhopper.com-1.0-swagger.yaml.json,2,1.5,0.5,20,0.5,0.9306,2,2,0.5,2,openapi
greenpeace.org-1.0.0-swagger.yaml.json,1.6667,1.5,0.3333,86,0.3333,0.5459,2,3,0.7,6,openapi
gsa.gov-0.1-swagger.yaml.json,1.8,2.2,1,9,0.5,0.9829,3,1,0.6,5,openapi
hackathonwatch.com-0.1-swagger.yaml.json,0.75,1.75,0.5,3,0.4286,1,2,3,0,4,openapi
haloapi.com-metadata-1.0-swagger.yaml.json,1.4865,2.6757,0.5676,55,0.0633,0.6849,4,2,0.9685,37,openapi
haloapi.com-profile-1.0-swagger.yaml.json,2,4,1,6,0.2857,0.75,4,1,0.5,3,openapi
haloapi.com-stats-1.0-swagger.yaml.json,1.6429,3.7857,0.5714,46,0.0791,0.906,6,3,0.6323,28,openapi
haloapi.com-ugc-1.0-swagger.yaml.json,3.5,4.5,1,14,0.15,0.7778,5,1,1,4,openapi
handwrytten.com-1.0.0-swagger.yaml.json,0.7333,2,0.2,256,0.5593,0.8507,2,9,0.0471,30,openapi
healthcare.gov-1.0.0-swagger.yaml.json,1.625,2.0625,0.375,140,0.2917,0.5168,3,6,0.5208,16,openapi
here.com-positioning-1.7.0-swagger.yaml.json,9,1,1,37,0.375,0,1,1,0,1,openapi
here.com-tracking-2.0.0-swagger.yaml.json,1.7368,3.1489,0.193,793,0.1801,0.7854,5,10,0.4232,57,openapi
hetras-certification.net-booking-v0-swagger.yaml.json,9.0526,5.8235,1,289,0.2105,0.8523,8,1,0.5292,19,openapi
hetras-certification.net-hotel-v0-swagger.yaml.json,6.7143,6.8889,1,282,0.1954,0.7982,9,1,0.5381,21,openapi
hhs.gov-2-swagger.yaml.json,4.2188,3.1875,0.9688,164,0.1148,0.4762,4,2,0.753,32,openapi
highwaysengland.co.uk-v1-swagger.yaml.json,3.3,3.1,1,44,0.3415,0.742,6,1,0.5333,10,openapi
hillbillysoftware.com-shinobi-v1-swagger.yaml.json,2,4.1034,0.2241,500,0.5424,0.8195,6,18,0.3917,58,openapi
hsbc.com-1.0.0-swagger.yaml.json,1,4.8947,0.6842,461,0.0787,0.6362,8,2,0.5409,19,openapi
hydramovies.com-1.1-swagger.yaml.json,1,1,1,2,0.5,1,1,1,0,2,openapi
icons8.com-1.0.0-swagger.yaml.json,3.5,4,1,69,0.5625,0.7521,4,1,0.3929,8,openapi
idtbeyond.com-1.1.7-swagger.yaml.json,3.2667,3.2,0.9333,61,0.2,0.7467,4,2,0.5,15,openapi
ijenko.net-3.0.0-swagger.yaml.json,1.7015,2.8837,0.2836,601,0.2996,0.7794,5,8,0.5,67,openapi
illumidesk.com-1.0-swagger.yaml.json,2.9375,4.9859,0.9653,1744,0.3624,0.8892,8,2,0.3609,144,openapi
import.io-data-1.0-swagger.yaml.json,1,4,1,14,0.375,0,4,1,1,2,openapi
import.io-extraction-1.0-swagger.yaml.json,2,2,1,14,0.75,0,2,1,0,1,openapi
import.io-rss-1.0-swagger.yaml.json,1,3,1,7,0.75,0,3,1,0,1,openapi
import.io-run-1.0-swagger.yaml.json,1,3,1,20,0.3,0,3,1,1,2,openapi
import.io-schedule-1.0-swagger.yaml.json,0.75,1.5,1,56,0.25,0.6111,2,1,0.5,4,openapi
inboxroute.com-0.9-swagger.yaml.json,2,2,0.875,69,0.2973,0.5835,3,2,0.6607,8,openapi
infermedica.com-v2-swagger.yaml.json,1,1.25,0.125,110,0.5897,0.8725,2,12,0.0583,16,openapi
instagram.com-1.0.0-swagger.yaml.json,2.037,2.8696,0.3704,153,0.3774,0.7498,4,5,0.3689,27,openapi
instawell.com-1.0-swagger.yaml.json,2.5,2,0.625,89,0.8125,0.7577,2,3,0.5179,8,openapi
ip2location.com-geolocation-1.0-openapi.yaml.json,6,1,1,6,1,0,1,1,0,1,openapi
ip2proxy.com-1.0-openapi.yaml.json,4,1,1,4,1,0,1,1,0,1,openapi
ipinfodb.com-1.0-openapi.yaml.json,3,2,1,6,0.5,0.5,2,1,1,2,openapi
iptwist.com-1.0.0-openapi.yaml.json,1,1,1,10,0.5,0,1,1,0,1,openapi
iqualify.com-v1-swagger.yaml.json,1.7656,3.6923,0.7188,699,0.5537,0.8572,6,5,0.2713,64,openapi
isbndb.com-1.0.1-swagger.yaml.json,1.8,1.8,0.1,40,0.3571,0.9055,2,10,0.1,10,openapi
isendpro.com-1.1.1-swagger.yaml.json,1.6429,1,0.1429,71,0.381,0.5125,1,12,0.5549,14,openapi
iva-api.com-2.0-swagger.yaml.json,5.268,2.6918,0.1438,1916,0.0909,0.8737,7,24,0.5072,153,openapi
je-apis.com-2.0.0.0-swagger.yaml.json,4.1571,2.8906,0.2143,446,0.4028,0.8277,6,16,0.5576,70,openapi
jira.local-1.0.0-swagger.yaml.json,1.5463,4.6439,0.9877,501,0.2017,0.9801,9,2,0.0616,324,openapi
jirafe.com-2.0.0-swagger.yaml.json,2,2,1,69,0.2,0.9398,2,1,0.5,6,openapi
jokes.one-1.1-swagger.yaml.json,2.0833,2.1111,0.8333,29,0.2941,0.8983,3,2,0.5758,12,openapi
jumpseller.com-1-swagger.yaml.json,3.3269,2.5667,0.3365,771,0.2721,0.6929,6,26,0.7634,104,openapi
just-eat.co.uk-v1-swagger.yaml.json,2.4167,3,0.5833,77,0.4762,0.8406,4,4,0.4545,12,openapi
keyserv.solutions-1.2.5-swagger.yaml.json,1.375,3.1111,1,125,0.375,0.7798,4,1,0.1286,24,openapi
koomalooma.com-1.0-swagger.yaml.json,1,2,1,24,0.4286,0.9737,3,1,0,2,openapi
kubernetes.io-v1.17.0-swagger.yaml.json,7.0506,5.4135,0.7824,41570,0.0261,0.7695,8,4,0.5071,1126,openapi
landregistry.gov.uk-deed-1.0.0-swagger.yaml.json,1,1.5,1,18,0.8333,0.9375,2,1,0.5,2,openapi
languagetool.org-1.0.2-swagger.yaml.json,0.5,1,0.5,23,1,0.9286,1,2,0,2,openapi
launchdarkly.com-2.0.5-swagger.yaml.json,2.1304,2.625,0.1957,294,0.2381,0.8595,6,11,0.1908,46,openapi
learnifier.com-1.1.0-swagger.yaml.json,1.6765,3.1667,0.6176,458,0.3565,0.7878,7,8,0.6684,34,openapi
letmc.com-basic-tier-v2-basic-tier-swagger.yaml.json,3.6444,5.9773,1,360,0.4444,0.6695,8,1,0.6475,45,openapi
letmc.com-customer-v2-customer-swagger.yaml.json,2.9565,5.0476,1,110,0.5435,0.755,6,1,0.5336,23,openapi
letmc.com-diary-v3-diary-swagger.yaml.json,4,4,1,67,0.6875,0.8289,4,1,0.6071,8,openapi
letmc.com-free-tier-v2-free-tier-swagger.yaml.json,3.3953,6,1,332,0.4186,0.6439,8,1,0.6617,43,openapi
letmc.com-maintenance-v3-maintenance-swagger.yaml.json,3,6,1,21,1,0,6,1,0,1,openapi
letmc.com-reporting-v3-reporting-swagger.yaml.json,5,4,1,24,0.25,0,4,1,1,4,openapi
link.fish-2018-07-05-swagger.yaml.json,3.5,2,1,137,0.2679,0.67,2,1,1,8,openapi
listennotes.com-2.0-openapi.yaml.json,3.1875,1.5,0.25,172,0.3023,0.8141,3,10,0.5042,16,openapi
lotadata.com-2.0.0-swagger.yaml.json,11,1.5,0.5,76,0.6667,0.7356,2,2,1,4,openapi
lufthansa.com-partner-1.0-swagger.yaml.json,7.9375,3.5625,0.6875,127,0.5313,0.8929,6,6,0.975,16,openapi
lufthansa.com-public-1.0-swagger.yaml.json,5,4.1333,0.4,77,0.5333,0.8521,7,4,0.9333,15,openapi
lumminary.com-1.0-swagger.yaml.json,3.2353,4.2,0.4118,140,0.58,0.8676,6,4,0.4449,17,openapi
lyft.com-1.0.0-swagger.yaml.json,2.0625,2,0.4375,149,0.5,0.7441,3,7,0.5333,16,openapi
magento.com-2.1-swagger.yaml.json,1.7211,3.7978,1,8794,0.1512,0.7927,9,1,0.5371,355,openapi
magick.nu-1.0-swagger.yaml.json,1.375,2.625,0.5,22,0.4667,0.9574,5,3,0.0536,8,openapi
maif.local-otoroshi-1.1.2-swagger.yaml.json,1.3019,3.1538,0.8868,855,0.1581,0.8995,6,4,0.1658,53,openapi
mailboxvalidator.com-checker-1.0.0-openapi.yaml.json,3,3,1,3,1,0,3,1,0,1,openapi
mailboxvalidator.com-disposable-1.0.0-openapi.yaml.json,3,3,1,3,1,0,3,1,0,1,openapi
mailboxvalidator.com-validation-0.1-openapi.yaml.json,3,3,1,3,1,0,3,1,0,1,openapi
mandrillapp.com-1.0-swagger.yaml.json,1,2,0.1444,914,0.5111,0.7965,2,14,0.0424,90,openapi
mashape.com-geodb-1.0.0-swagger.yaml.json,7.5417,4.5,1,259,0.1833,0.6438,7,1,0.5688,24,openapi
math.tools-1.5-openapi.yaml.json,1.3462,2.5385,1,35,0.0909,0.701,3,1,0.8954,26,openapi
mcw.edu-1.1-swagger.yaml.json,1.6848,4.1196,0.2717,621,0.0996,0.9221,7,12,0.3272,92,openapi
medium.com-1.0.0-swagger.yaml.json,1.2,2.6,0.4,39,0.3158,0.8406,3,3,0.3,5,openapi
mercedes-benz.com-configurator-1.0-swagger.yaml.json,3.625,5.875,1,254,0.2197,0.7099,10,1,0.5598,24,openapi
mercedes-benz.com-dealer-1.0-swagger.yaml.json,6,1.3333,0.6667,37,0.3,0.8471,2,2,0.3333,3,openapi
